stop_id,arrivals,stop_name,stop_desc,stop_lat,stop_lon,degree_centrality
30003253,2,Estr. De Ligação,Ref.: Rua Santo Agostinho ( Antiga Alameda Teresa T. Sbrighi),-23.438473,-46.770359,9.56892014736137e-05
890004820,2,"R. Américo Sugai, 19",Ref.: Pc Jose Cardoso De Moura/ R Taiuvinha,-23.501102,-46.454972,0.00014353380221042054
1211408,2,Terminal Morumbi,,-23.58562,-46.724134,9.56892014736137e-05
1211409,2,Terminal Morumbi,,-23.585491,-46.724204,9.56892014736137e-05
1211410,2,Terminal Morumbi,,-23.585562,-46.724137,9.56892014736137e-05
1211412,2,R. Prof. Orlando Marques Paiva,,-23.567996,-46.740378,9.56892014736137e-05
1211369,2,"R. Cabral De Menezes, 20",Ref.: Após A Rua Pereira Do Lago,-23.576433,-46.733395,9.56892014736137e-05
890004763,2,"R. Catleias, 950",Ref.: Rua José Ailton,-23.484591,-46.456713,9.56892014736137e-05
890004639,2,"R. Mirassol D'oeste, 14","R. Mirassol D'oeste, 14 Ref.: Av Laranja Da China/ R Arareua",-23.506635,-46.45789,9.56892014736137e-05
210002113,2,"Av. Casa Verde, 802",Ref.: R Dr. Gabriel Covelli/ R Ari Barroso,-23.501152,-46.650238,9.56892014736137e-05
210002114,2,"Av. Casa Verde, 801",Ref.: R Ari Barroso/ R Dr. Gabriel Covelli,-23.501068,-46.650116,9.56892014736137e-05
210001873,2,"R. Joaquim Afonso De Souza, 128",Ref.: R Joao Rubio/ R Cesar Penha Ramos,-23.490613,-46.665989,0.00014353380221042054
210001874,2,"R. Joaquim Afonso De Souza, 17",Ref.: R Joao Rubio/ R Prf. Dario Ribeiro,-23.491177,-46.66651,0.00014353380221042054
210002063,2,"R. Brazeliza Alves De Carvalho, 113",Ref.: Av Olavo Fontoura/ R Prf. Luciano Prata,-23.515083,-46.650322,0.0001913784029472274
210002086,2,Terminal Casa Verde,Ref.: R Dias De Oliveira/ R Baia Formosa,-23.496404,-46.662621,0.00014353380221042054
210002087,2,Terminal Casa Verde,Ref.: R Dias De Oliveira/ R Baia Formosa,-23.496166,-46.662621,0.00014353380221042054
9011652,2,"Av. Mofarrej, 761",Ref.: R. Othao,-23.529146,-46.742604,9.56892014736137e-05
210002090,2,Terminal Casa Verde,Term. Casa Verde Ref.: R Barra Do Mendes/ R Dias De Oliveira,-23.49595,-46.662135,9.56892014736137e-05
890004641,2,"R. Da Polka, 473",Ref.: R Varzelandia/ Av Mimo De Venus,-23.505948,-46.461662,0.00014353380221042054
890004643,2,"Av. Mimo-de-vênus, 52",Ref.: R Globo Do Sol/ R Flor De Noiva,-23.503623,-46.461412,9.56892014736137e-05
1313504,2,R. Koshun Takara,Ref.: Rua Afonso Lopes Vieira,-23.465103,-46.655861,0.0001913784029472274
1313509,2,"R. Gomes Leal, 560",,-23.465914,-46.662523,0.00014353380221042054
1313512,2,"Av. Francisco Machado Da Silva, 1713","Av. Francisco Machado Da Silva, 1713 Ref.: Av. Santa Ines/praça Da Paz",-23.454564,-46.652287,9.56892014736137e-05
1211398,2,"R. Prof. Mello Moraes, 1473",Ref.: Travessa 8,-23.557467,-46.719787,9.56892014736137e-05
1211401,2,São Paulo - Morumbi,,-23.586131,-46.72346,4.784460073680685e-05
1211402,2,Terminal Morumbi,,-23.58572,-46.724003,9.56892014736137e-05
1211404,2,Terminal Morumbi,,-23.585784,-46.72397,9.56892014736137e-05
380003745,2,"R. Rei Alberto, 347","R. Rei Alberto, 347 Ref.: R Jose Valle/ R Liliental",-23.474042,-46.566532,9.56892014736137e-05
380003746,2,"R. Rei Alberto, 395","R. Rei Alberto, 395 Ref.: V-ped Morango Silvestre/ R Liliental",-23.473841,-46.566141,9.56892014736137e-05
380003752,2,"R. Cap. Rubens, 768",Ref.: R Ten. Mario Barbedo/ R Maj. Baracca,-23.4759,-46.562349,0.00014353380221042054
380003913,2,Pça. Sta. Constança,Ref.: R Doutor Nicolino Moreira/ R Almeida Serra,-23.474265,-46.580411,9.56892014736137e-05
1211405,2,Terminal Morumbi,,-23.585503,-46.724251,9.56892014736137e-05
890004649,2,"Av. Mário Alves, 137",Ref.: Vel Oito/ R Tingarana,-23.500299,-46.46753,0.00014353380221042054
890004591,2,"Av. Maria Santana, 217","Av. Maria Santana, 217 Ref.: Antigo Nº 1112 - Praça Almiscar/ R Cachim",-23.510563,-46.446282,9.56892014736137e-05
190013177,2,"R. Otusco, 233",Ref.: R Grenoble/ R Fernando Sor,-23.656943,-46.774035,9.56892014736137e-05
190013179,2,"R. Otusco, 52","R. Otusco, 52 Ref.: R Grenoble/ R Lerici",-23.65584,-46.772812,9.56892014736137e-05
190013133,2,"R. Henrique San Mindlin, 1670",Ref.: R Jade/ R Valdez,-23.679344,-46.783566,0.00014353380221042054
210002226,2,"R. Valdemar Martins, 116",Ref.: R Dr. Eduardo Gouvea Mello/ Av Casa Verde,-23.499727,-46.648102,0.00014353380221042054
210002227,2,"R. Valdemar Martins, 29",Ref.: Av Casa Verde/ R Jose De Oliveira,-23.499876,-46.647998,0.00014353380221042054
190013140,2,"R. João Rodrigues Do Nascimento, 9",Ref.: R Joao Robalo/ R Benedito De Barros,-23.684872,-46.782689,9.56892014736137e-05
190013141,2,"R. João Robalo, 785","R. João Robalo, 785 Ref.: Vel Quatro/ R Benedito De Barros",-23.684703,-46.782212,9.56892014736137e-05
190013142,2,"R. João Robalo, 869",Ref.: R Francisco Mariani/ R Joao Rodrigues Do Nascimento,-23.685171,-46.782888,9.56892014736137e-05
190013143,2,"R. Diamante Verde, 209","R. Diamante Verde, 209 Ref.: R Aral/ R Tibet",-23.686482,-46.787153,9.56892014736137e-05
190013117,2,R. Marmeleira Da Índia,Ref.: R Dos Mercanteis/ Av Ellis Maas,-23.669873,-46.777542,9.56892014736137e-05
880016816,2,Av. Moyses Roysen,Ref.: Tr Simis/ R Da Coroa,-23.515346,-46.620318,9.56892014736137e-05
8914805,2,"Av. Maria Santana, 936","Ref.: Na Baia Da Praça, Proximo A Rua Dríades",-23.510542,-46.447304,9.56892014736137e-05
380004161,2,"Av. Cabuçu, 350",Ref.: Est Tres Cruzes,-23.436325,-46.56641,9.56892014736137e-05
380004162,2,Av. Cabuçu,Av. Cabuçu Ref.: Est Tres Cruzes/ R Do Ushikichi Kamiya,-23.436582,-46.56644,9.56892014736137e-05
380004163,2,Av. Cabuçu,Av. Cabuçu Ref.: Est Tres Cruzes/ R Ushikichi Kamiya,-23.436447,-46.566443,9.56892014736137e-05
380003914,2,"R. Aranha De Menezes, 42",Ref.: R Doutor Nicolino Moreira/ R Almeida Serra,-23.474022,-46.581025,9.56892014736137e-05
380003922,2,"R. Cirene De Oliveira Laet, 731",Ref.: R Lopes Da Costa/ R Jose Figliolini,-23.459755,-46.574182,0.00014353380221042054
380003925,2,"R. Abílio Pedro Ramos, 552",Ref.: R Igapo/ R Igaruana,-23.461023,-46.575702,9.56892014736137e-05
380003926,2,"R. Abílio Pedro Ramos, 294",Ref.: Av Marques De Muritiba/ R Itapua,-23.461961,-46.57802,0.00014353380221042054
890004493,2,"R. Jaime Barcelos, 535",Ref.: R Auri De Carin/ Av Afonso Lopes De Baiao - Ee. Tide Setubal,-23.501436,-46.448866,9.56892014736137e-05
880000950,2,"Av. Otto Baumgart, 590","Av. Otto Baumgart, 590 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.51355,-46.615914,9.56892014736137e-05
1313524,2,"R. Mendonca Júnior, 658",,-23.476746,-46.66348,9.56892014736137e-05
1313525,2,"R. Solar, 131","R. Solar, 131 Ref.: Rua Realce/rua Dom Aquino",-23.454715,-46.658418,9.56892014736137e-05
1313528,2,"Av. João Marcelino Branco, 530",Ref.: Rua Valquíria/cemitério Cachoeirinha,-23.476386,-46.668755,0.00014353380221042054
1313301,2,"R. Água Preta, 188",Ref.: R Potiragua,-23.473392,-46.657056,9.56892014736137e-05
1313489,2,"R. Eugênio Castro, 93",Ref.: R. Augusto Gil/r. Gomes Leal,-23.465943,-46.664316,9.56892014736137e-05
880002029,2,"Av. Joaquina Ramalho, 1005",Ref.: R Antonio Pontes/ R Marieta Da Silva,-23.507801,-46.605506,9.56892014736137e-05
880002030,2,"Av. Joaquina Ramalho, 1072",Ref.: R. Chico Pontes / R. Marieta Da Silva,-23.50713,-46.605088,9.56892014736137e-05
880002031,2,"Av. Joaquina Ramalho, 323",Ref.: R Cel. Antonio Ferras/ R Jose Bernardo Pinto,-23.51363,-46.607157,0.00014353380221042054
880002032,2,"Av. Joaquina Ramalho, 266",Ref.: R Jose Bernardo Pinto/ R S Quirino,-23.514109,-46.607193,0.00014353380221042054
380003975,2,"R. José Gomes De Gouveia, 238",Ref.: R Gabriel Ribeiro/ R Flor De Ouro,-23.453605,-46.573873,9.56892014736137e-05
380003976,2,"R. José Gomes De Gouveia, 237",Ref.: R Gabriel Ribeiro/ R Flor De Ouro,-23.453673,-46.573943,9.56892014736137e-05
8914828,2,"R. Manoel Rodrigues, 2",Ref.: Av. Manoel Dos Santos Braga,-23.507202,-46.469005,0.0001913784029472274
8914829,2,"R. Manoel Rodrigues, 3",Ref.: Av. Manoel Dos Santos Braga,-23.507275,-46.469384,0.0001913784029472274
880000935,2,"Av. Joaquina Ramalho, 814",Ref.: R Do Canal/ R Pedra Sabao,-23.509702,-46.60556,9.56892014736137e-05
880000936,2,"Av. Joaquina Ramalho, 606",Ref.: R S Quirino/ R Joao Veloso Filho,-23.511449,-46.605835,9.56892014736137e-05
880000937,2,"Av. Joaquina Ramalho, 507",Ref.: R Solange Silva/ Tv Cubilai,-23.512346,-46.606589,9.56892014736137e-05
880000938,2,"Av. Joaquina Ramalho, 757",Ref.: R Jose Balta/ R Rogaciano,-23.510034,-46.605916,9.56892014736137e-05
1313547,2,"R. Palmas De São Moisés, 320",,-23.456339,-46.65504,9.56892014736137e-05
1313513,2,"R. Dario Vilares Barbosa, 24",,-23.457053,-46.66977,9.56892014736137e-05
1313516,2,Av. Inajar De Souza,,-23.472141,-46.670165,9.56892014736137e-05
1313523,2,"R. Mendonca Júnior, 622",,-23.476873,-46.664044,9.56892014736137e-05
880000939,2,"Av. Otto Baumgart, 180","Av. Otto Baumgart, 180 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.517113,-46.616276,9.56892014736137e-05
880000942,2,"Av. Otto Baumgart, 268","Av. Otto Baumgart, 268 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.516415,-46.616199,9.56892014736137e-05
880000943,2,"Av. Otto Baumgart, 268","Av. Otto Baumgart, 268 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.516337,-46.616172,9.56892014736137e-05
880000944,2,"Av. Otto Baumgart, 324","Av. Otto Baumgart, 324 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.515931,-46.616149,0.00014353380221042054
880000945,2,"Av. Otto Baumgart, 590","Av. Otto Baumgart, 590 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.514524,-46.616037,9.56892014736137e-05
880000946,2,"Av. Otto Baumgart, 536","Av. Otto Baumgart, 536 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.514464,-46.616048,9.56892014736137e-05
8914765,2,"R. Japichauã, 506",Ref.: Rua Quatorze,-23.483704,-46.464295,0.00014353380221042054
8914766,2,"R. Japichauã, 506",Ref.: Rua Quatorze,-23.483588,-46.46422,9.56892014736137e-05
380004223,2,"Av. Antônio Cesar Neto, 283","Av. Antônio Cesar Neto, 283 Ref.: R Alcy Borges Dos Santos/ R Edouard Manet",-23.461738,-46.582907,9.56892014736137e-05
40005571,2,"R. Luís Marin Dos Santos, 35",Ref.: R Antonio Onofre Cidade/ R Joao Galli,-23.584607,-46.525491,0.0001913784029472274
40008540,2,"Av. Odilon Pires, 333","Av. Odilon Pires, 333 Ref.: R Inhana/ R Almirantado",-23.565116,-46.508462,4.784460073680685e-05
880000947,2,"Av. Otto Baumgart, 536","Av. Otto Baumgart, 536 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.514248,-46.616021,9.56892014736137e-05
880000948,2,"Av. Otto Baumgart, 480","Av. Otto Baumgart, 480 Ref.: R Da Coroa/ R Jose Bernardo Pinto",-23.514071,-46.615951,9.56892014736137e-05
1410087,2,Pça. Nina Rodrigues,Ref.: Rua São Paulo,-23.557476,-46.626546,9.56892014736137e-05
190013130,2,"R. Henrique San Mindlin, 1301","R. Henrique San Mindlin, 1301 Ref.: R Antonio Sebastiao Da Costa/ R Sidney A Dos Santos",-23.676272,-46.783034,9.56892014736137e-05
210002234,2,"R. Águas Virtuosas, 875",Ref.: R Anisio Moreira/ R Armando Coelho Silva,-23.498033,-46.658253,9.56892014736137e-05
210002235,2,"R. Águas Virtuosas, 820",Ref.: R Anisio Moreira/ R Jose Rangel Camargo,-23.498291,-46.657803,9.56892014736137e-05
210002236,2,"R. Águas Virtuosas, 643",Ref.: R Anisio Moreira/ R Jose Rangel Camargo,-23.499482,-46.656577,9.56892014736137e-05
210002237,2,"R. Águas Virtuosas, 592",Ref.: R Jose Rangel Camargo/ R Francisco Diogo,-23.499712,-46.656242,9.56892014736137e-05
210002238,2,"R. Águas Virtuosas, 415",Ref.: R Francisco Diogo/ R S Barnabe,-23.500941,-46.65497,9.56892014736137e-05
210002239,2,"R. Águas Virtuosas, 247",Ref.: R Jose De Oliveira/ R Francisco Diogo,-23.501972,-46.653829,9.56892014736137e-05
380004366,2,"R. Polyanthea, 10",Ref.: Rua Lagoa Sacopenapã/ Rua Japaranduba,-23.455849,-46.57551,9.56892014736137e-05
380004367,2,"R. José Gomes De Gouveia, 41",Ref.: R Franz Vonach/ R Lagoa Sacopenapa,-23.454847,-46.574622,9.56892014736137e-05
380004376,2,R. Anoriaçu,Ref.: R General Jeronimo Furtado/ R Sem Denominacao,-23.463753,-46.571071,9.56892014736137e-05
380004378,2,"R. Jan Monet, 190",Ref.: R Desembargador Galvao/ R Alipio Da Silva Lavoura,-23.465394,-46.567537,0.00014353380221042054
380004379,2,"R. Miguel Arrojado Lisboa, 24",Ref.: R Desembargador Galvao/ R Alzira,-23.465857,-46.567188,9.56892014736137e-05
380004164,2,Av. Cabuçu,Av. Cabuçu Ref.: R Sao Gabriel/ Est Tres Cruzes,-23.435508,-46.566139,9.56892014736137e-05
380004222,2,R. Michel Ouchana,R. Michel Ouchana Ref.: R Alcy Borges Dos Santos/ R Edouard Manet,-23.461052,-46.582663,9.56892014736137e-05
390000269,2,"R. Flor Da Cachoeira, 211","R. Flor Da Cachoeira, 211 Ref.: R Nilva/ R Betim Paes Leme",-23.502197,-46.760933,9.56892014736137e-05
390000270,2,"Av. Mutinga, 5526",Ref.: R Manoel Jose De Franca/ R Raimundo Nonato De Sa,-23.507647,-46.76129,0.00014353380221042054
390000271,2,"Av. Mutinga, 5577",Ref.: R Manoel Jose De Franca/ R Alayr Rebello,-23.507919,-46.761564,0.00014353380221042054
390000277,2,"R. José Soeiro De Vaz, 183",Ref.: R Campo Frio/ R Sem Nome,-23.50911,-46.757226,0.00014353380221042054
390000280,2,"R. Agamenon Magalhães, 68","R. Agamenon Magalhães, 68 Ref.: R Dos Franciscanos/ R Mesa Da Consciencia",-23.512079,-46.757229,9.56892014736137e-05
380004365,2,"R. Polyanthea, 18",Ref.: R Lagoa Sacopenapã/ R Anhanduizinho,-23.455351,-46.575548,9.56892014736137e-05
1313539,2,R. Forte De São Caetano,Ref.: Rua Antônio Da França E Horta/rua Ginaldo Willis Galdino/rua Palmas De São Moisés,-23.457088,-46.656109,9.56892014736137e-05
1603305,2,Pça. Camafeu,Pça. Camafeu Ref.: Estação Jurubatuba,-23.677866,-46.701592,9.56892014736137e-05
210002257,2,"R. Reims, 35",Ref.: R Reliquia/ R Emb. Joao Carlos Muniz,-23.508574,-46.661796,9.56892014736137e-05
210002260,2,"R. Reims, 375",Ref.: R Mourao Vieira/ R Dr. Ribas Botelho,-23.508052,-46.665009,9.56892014736137e-05
210002228,2,"R. Sta. Eudóxia, 367",Ref.: R Jose Rangel Camargo/ R Jose Rangel Camargo,-23.498246,-46.655275,9.56892014736137e-05
210002229,2,"R. Sta. Eudóxia, 574",Ref.: R Jose Rangel Camargo/ R Francisco Diogo,-23.498519,-46.654833,9.56892014736137e-05
210002230,2,"R. Sta. Eudóxia, 806",Ref.: R Anisio Moreira/ R Jose Rangel Camargo,-23.497076,-46.656437,9.56892014736137e-05
210002231,2,"R. Sta. Eudóxia, 871",Ref.: R Anisio Moreira/ R Armando Coelho Silva,-23.496772,-46.656921,9.56892014736137e-05
210002232,2,"R. Sta. Eudóxia, 1013",Ref.: R Anisio Moreira/ R Armando Coelho Silva,-23.495846,-46.657949,0.00014353380221042054
210002233,2,"R. Sta. Eudóxia, 1040",Ref.: R Anisio Moreira/ R Armando Coelho Silva,-23.495661,-46.658048,0.00014353380221042054
380004380,2,"R. Dr. Azevedo Lima, 206","R. Dr. Azevedo Lima, 206 Ref.: R Cunha Porto / R Des Galvao",-23.466898,-46.569186,9.56892014736137e-05
380004382,2,"R. Gen. Jerônimo Furtado, 661",Ref.: Rua Floriano Basaglia/rua Manuel Fernandes Silva,-23.4649,-46.56949,9.56892014736137e-05
380004383,2,"R. Gen. Jerônimo Furtado, 430",Ref.: R Luis Delgado/ Rod Fernao Dias,-23.466412,-46.570952,9.56892014736137e-05
390000268,2,"R. Flor Da Cachoeira, 211","R. Flor Da Cachoeira, 211 Ref.: R Nilva/ R Betim Paes Leme",-23.502326,-46.761037,9.56892014736137e-05
8914782,2,"R. Catleias, 1041",Ref.: Rua Sete De Junho,-23.48677,-46.45561,9.56892014736137e-05
8914783,2,"R. Catleias, 1041",Ref.: Rua Sete De Junho,-23.486679,-46.455517,9.56892014736137e-05
8914784,2,"R. Catleias, 31",Ref.: Rua Adoniran Babosa,-23.483747,-46.460123,9.56892014736137e-05
8914785,2,"R. Catleias, 31",Ref.: Rua Adoniran Babosa,-23.483881,-46.459989,9.56892014736137e-05
8914794,2,"R. Catleias, 47",Ref.: Rua Servaia,-23.491105,-46.453934,9.56892014736137e-05
190013122,2,"R. Da Costa Nova Do Prado, 108",Ref.: R Doutor Jose Velasques Vargas/ R Jose De Brito,-23.671525,-46.779839,9.56892014736137e-05
1506192,2,"R. Félix De Sousa, 69","R. Félix De Sousa, 69 Ref.: Oposto Ao Aeroporto De Congonhas",-23.623011,-46.661904,9.56892014736137e-05
1506198,2,Pça. Cte. Lineu Gomes,,-23.626916,-46.65938,9.56892014736137e-05
1506202,2,"Av. Pedro Bueno, 1737",Ref.: Rua Orlando Murgel,-23.639033,-46.658904,0.00014353380221042054
880000732,2,"Av. Zaki Narchi, 1770",Ref.: Tr Edgard Mariano Nazareth Da Silva/ Av General Ataliba Leonel,-23.501968,-46.615363,9.56892014736137e-05
880000739,2,"R. Luciano Broinizzi, 21",Ref.: R Toledo Malta/ Av Julio Buono,-23.496237,-46.597934,9.56892014736137e-05
880000661,2,"Av. Gen. Ataliba Leonel, 1814",Ref.: R Ana Placido/ R Azir Antonio Salton,-23.499478,-46.61206,9.56892014736137e-05
880000664,2,"Av. Gen. Ataliba Leonel, 2363",Ref.: R Ten. Agenor Soares/ R Lucas Freitas De Azevedo,-23.49493,-46.610734,9.56892014736137e-05
880000665,2,"Av. Gen. Ataliba Leonel, 2458",Ref.: R Sta Leocadia/ R Quedas/r.lucas De Freitas Azevedo,-23.494249,-46.610262,9.56892014736137e-05
880000666,2,"Av. Gen. Ataliba Leonel, 2537",Ref.: R Lucas Freitas De Azevedo/ R Paulo Avelar,-23.493517,-46.609767,9.56892014736137e-05
880000684,2,"R. Paulo Avelar, 1136",Ref.: R Borges/ R Cruz De Malta,-23.491813,-46.599554,0.00014353380221042054
880000685,2,"R. Paulo Avelar, 1041",Ref.: R Elvira Bortole/ R Borges,-23.491891,-46.600486,0.00014353380221042054
210002274,2,"R. Sta. Eudóxia, 405",Ref.: R Francisco Diogo/ R Jose Rangel Camargo,-23.499672,-46.653727,9.56892014736137e-05
180012387,2,"R. Amorim Diniz, 10",Ref.: R Osvaldo Sobreira/ Av Governador Carvalho Pinto,-23.515304,-46.545332,0.00014353380221042054
190013045,2,"R. Nogueira Do Cravo, 11","R. Nogueira Do Cravo, 11 Ref.: R Enrico Drampolini/ R Ciclades",-23.694231,-46.793915,9.56892014736137e-05
390000307,2,"Av. Candido Portinari, 986",Ref.: R Canto Do Mangue/ R Avelino Ginjo,-23.506743,-46.755808,9.56892014736137e-05
390000309,2,"Av. Candido Portinari, 573",Ref.: R Francisco Nunes Pereira/ R Sem Nome,-23.508405,-46.752459,0.00014353380221042054
390000310,2,"Av. Candido Portinari, 391",Ref.: Tv Raimundo Aronco/ R Eng. Dorival De Jesus Parise,-23.508134,-46.750619,9.56892014736137e-05
390000289,2,"Av. Dos Remédios, 933",Ref.: R Antonio Airosa/ Pc Sta Edwiges,-23.516797,-46.754073,0.00014353380221042054
390000294,2,"R. Físico Laurence, 434",Ref.: R Agamenon Magalhaes/ R Cipriano De Gois,-23.511787,-46.755283,0.00014353380221042054
390000295,2,"R. Físico Laurence, 142",Ref.: Av Dos Remedios/ R Agamenon Magalhaes,-23.514506,-46.754689,9.56892014736137e-05
190013046,2,"R. Nogueira Do Cravo, 20","R. Nogueira Do Cravo, 20 Ref.: R Enrico Drampolini/ R Ciclades",-23.694492,-46.794085,9.56892014736137e-05
870012181,2,"R. Antônio De Barros, 2896",Ref.: R Guaxupe/ Av Emilia Marengo,-23.555367,-46.554098,9.56892014736137e-05
390000328,2,"R. D. Pedro H. De Orleans E Braganca, 179",Ref.: R Agrestina/ Av Marginal Direita Do Rio Tiete,-23.515462,-46.740469,0.00014353380221042054
310008110,2,"R. Antônio Soares Pais, 224",Ref.: R Aranha Barreto/ Est De Poa,-23.55469,-46.395569,9.56892014736137e-05
310008111,2,"R. Antônio Soares Pais, 605",Ref.: R Raposo Da Fonseca/ R Romao Gramacho,-23.557481,-46.398737,0.00014353380221042054
40008555,2,"Av. Rio Paris, 54","Av. Rio Paris, 54 Ref.: Av Dom Azevedo Coutinho/ Av Carneiro Ribeiro",-23.567257,-46.523454,9.56892014736137e-05
40008563,2,"R. Rego Barros, 45",Ref.: Av Joao XxIII/ R Arealva,-23.561799,-46.521897,9.56892014736137e-05
390000305,2,"Av. Candido Portinari, 1276",Ref.: R Marina Pires Oliveira Dias/ R Dr. Nicolau Ciancio,-23.50575,-46.757642,0.00014353380221042054
1707090,2,"Av. Anacé, 59",Ref.: Estrada Do Campo Limpo,-23.617545,-46.756983,0.00014353380221042054
1603321,2,"Pça. Camafeu, 0",Pça. Camafeu,-23.677533,-46.701487,9.56892014736137e-05
1603322,2,Pça. Camafeu,Pça. Camafeu Ref.: Ao Lado Do Bicicletário Cptm,-23.677827,-46.701616,9.56892014736137e-05
1707330,2,"R. Prudêncio Do Amaral, 78",Ref.: R. Jorge Alonso,-23.649379,-46.784846,9.56892014736137e-05
1707339,2,"R. Maniçoba, 560",Ref.: Av Anacé,-23.623715,-46.752041,0.00014353380221042054
1707344,2,"R. Cataquena, 26",,-23.632873,-46.747619,9.56892014736137e-05
870008835,2,"R. Emília Marengo, 152",Ref.: R Mozart De Andrade/ R Doutor Roberto Reid Kalley,-23.552958,-46.565717,0.00014353380221042054
1707357,2,Terminal Campo Limpo,,-23.631152,-46.772489,9.56892014736137e-05
1707358,2,Terminal Campo Limpo,,-23.631557,-46.772434,9.56892014736137e-05
1707359,2,Terminal Campo Limpo,,-23.631689,-46.772182,9.56892014736137e-05
1707316,2,"R. Cataquena, 38",,-23.632867,-46.747177,9.56892014736137e-05
1707329,2,"R. Diogo Rodrigues, 1",Ref.: Esquina Da Estrada Do Campo Limpo,-23.642152,-46.766026,9.56892014736137e-05
390001830,2,"Av. Domingos De Souza Marques, 450",Ref.: Av Domingos De Souza Marques/ R D. Pedro H. De Orleans E Braganca,-23.513413,-46.738119,9.56892014736137e-05
390000314,2,"R. Paúva, 780",Ref.: R Antonio Grave/ R Custodio Serrao,-23.514752,-46.74653,0.00014353380221042054
390000317,2,"R. Cap. Mor Rodrigues De Almeida, 248",Ref.: R Nicolau Carneiro/ R Cap-mor. Aguiar Altero,-23.51809,-46.749414,9.56892014736137e-05
390000319,2,"R. Cap. Mor Aguiar Altero, 175",Ref.: R Cap. Pedro Capico/ R Cap-mor. Rodrigues De Almeida,-23.516645,-46.749699,9.56892014736137e-05
390000321,2,Pça. Cap. Mor Botafogo,Ref.: Prq Vila Dos Remedios,-23.516587,-46.747679,0.00014353380221042054
390000323,2,"R. Custódio Serrão, 795",Ref.: R Custodio Serrao/ R Pauva,-23.512657,-46.748356,9.56892014736137e-05
390000325,2,"R. Paúva, 438",Ref.: R Francisco Glicerio De Freitas/ R Paranavai,-23.511762,-46.747416,9.56892014736137e-05
390000326,2,"R. Custódio Serrão, 145",Ref.: R Cachoeira Do Sul/ R Cnso. Amaral,-23.51337,-46.744529,0.0001913784029472274
390000327,2,"R. D. Pedro H. De Orleans E Braganca, 272",Ref.: Av Dois (nucleo Indl Anastacio)/ Tv Manuel Cintra,-23.514774,-46.740969,9.56892014736137e-05
870012167,2,"R. Emília Marengo, 476",Ref.: R Terebe/ R Maripa,-23.553243,-46.562684,9.56892014736137e-05
870012168,2,"R. Lucília De Queiroz, 65",Ref.: R Eleonora Cintra/ Av Emilia Marengo,-23.554232,-46.562221,9.56892014736137e-05
1707385,2,"R. Mário Linhares, 870",Ref.: Rua Chinigua,-23.634201,-46.746919,9.56892014736137e-05
870008768,2,"Av. Ver. Abel Ferreira, 2990",Ref.: R Mafalda/ R Nebulosa,-23.5731,-46.547867,9.56892014736137e-05
870008769,2,"Av. Ver. Abel Ferreira, 2888",Ref.: R Teonilia Maria De Jesus/ R Antonio Reis,-23.574034,-46.546825,9.56892014736137e-05
870008770,2,"Av. Ver. Abel Ferreira, 258",Ref.: R Leandro Soares/ R Dom Estevao Pimentel,-23.574944,-46.544958,9.56892014736137e-05
870008771,2,Av. Ver. Abel Ferreira,Ref.: R Leandro Dos Santos/ Av Renata,-23.574879,-46.541987,9.56892014736137e-05
870008772,2,"Av. Ver. Abel Ferreira, 30",Ref.: R Vesta/ R Leandro Dos Santos,-23.574522,-46.542699,9.56892014736137e-05
400010391,2,"Av. Dr. Francisco De P. V. De Azevedo, 777",Ref.: R Jose Azzar/ R Doutor Armando Pitta Britto,-23.541862,-46.759896,9.56892014736137e-05
400010392,2,"Av. Dr. Francisco De P. V. De Azevedo, 777",Ref.: R Jose Azzar/ R Doutor Armando Pitta Britto,-23.541711,-46.759986,9.56892014736137e-05
40008565,2,"Av. Mons. Antônio De Castro, 177",Ref.: R Antonio Jussieu/ R Jose Arimateia,-23.570868,-46.527853,9.56892014736137e-05
40005577,2,"R. Manoel Ferreira Pires, 581","R. Manoel Ferreira Pires, 581 Ref.: R Comendador Ferreira De Souza/ R Carvalho Dos Santos",-23.580175,-46.52548,9.56892014736137e-05
40005578,2,"R. Manoel Ferreira Pires, 603",Ref.: R Comendador Ferreira De Souza/ R Carvalho Dos Santos,-23.57962,-46.525288,0.0001913784029472274
40005593,2,"R. Manoel Ferreira Pires, 768",Ref.: R Lourenco Silva Araujo E Amazonas/ R Claudio Henrique De Paula,-23.577985,-46.524771,0.0001913784029472274
310008066,2,Av. José Higino Neves,Ref.: R Fernando De Augsburgo/ R Cachoeira Camaleao,-23.56761,-46.401038,0.00014353380221042054
310008075,2,"R. Augusto Alfredo Joaquim, 27","R. Augusto Alfredo Joaquim, 27 Ref.: R Jorge Maraccini Ponfilio/ R Professor Demo Ghidelli",-23.564915,-46.397397,9.56892014736137e-05
310008076,2,"R. Eng. Mário Savelli, 148",Ref.: R Doutor Francisco Bueno Torres/ Av Utaro Kanai,-23.566187,-46.39783,9.56892014736137e-05
